,Lactate,Malate,Fumarate,Biomass,CO2,R00268,R00405,R02740,R00351
0.8460236886632826,200.88052,687.11496,100.0,158.87282,0.0,95.704986,-95.704986,591.0,-95.704986
0.8445945945945946,203.60691,686.53491,100.0,158.9488,0.0,95.511636,-95.511636,592.0,-95.511636
0.8431703204047217,206.3333,685.95486,100.0,159.02477,0.0,95.318286,-95.318286,593.0,-95.318286
0.8417508417508418,209.05969,685.37481,100.0,159.10075,0.0,95.124936,-95.124936,594.0,-95.124936
0.8403361344537815,211.78608,684.79476,100.0,159.17673,0.0,94.931585,-94.931585,595.0,-94.931585
0.8389261744966443,214.51247,684.21471,100.0,159.25271,0.0,94.738235,-94.738235,596.0,-94.738235
0.8375209380234506,217.23886,683.63466,100.0,159.32869,0.0,94.544885,-94.544885,597.0,-94.544885
0.8361204013377926,219.96525,683.05461,100.0,159.40467,0.0,94.351535,-94.351535,598.0,-94.351535
0.8347245409015025,222.69164,682.47456,100.0,159.48065,0.0,94.158185,-94.158185,599.0,-94.158185
0.8333333333333334,225.41803,681.89451,100.0,159.55663,0.0,93.964835,-93.964835,600.0,-93.964835
0.831946755407654,228.14442,681.31445,100.0,159.63261,0.0,93.771485,-93.771485,601.0,-93.771485
0.8305647840531561,230.87081,680.7344,100.0,159.70859,0.0,93.578135,-93.578135,602.0,-93.578135
0.8291873963515755,233.5972,680.15435,100.0,159.78457,0.0,93.384785,-93.384785,603.0,-93.384785
0.8278145695364238,236.32358,679.5743,100.0,159.86055,0.0,93.191435,-93.191435,604.0,-93.191435
0.8264462809917356,239.04997,678.99425,100.0,159.93653,0.0,92.998085,-92.998085,605.0,-92.998085
0.8250825082508251,241.77636,678.4142,100.0,160.01251,0.0,92.804735,-92.804735,606.0,-92.804735
0.8237232289950577,244.50275,677.83415,100.0,160.08849,0.0,92.611384,-92.611384,607.0,-92.611384
0.8223684210526315,247.22914,677.2541,100.0,160.16446,0.0,92.418034,-92.418034,608.0,-92.418034
0.8210180623973727,249.95553,676.67405,100.0,160.24044,0.0,92.224684,-92.224684,609.0,-92.224684
0.819672131147541,252.68192,676.094,100.0,160.31642,0.0,92.031334,-92.031334,610.0,-92.031334
0.8183306055646481,255.40831,675.51395,100.0,160.3924,0.0,91.837984,-91.837984,611.0,-91.837984
0.8169934640522876,258.1347,674.9339,100.0,160.46838,0.0,91.644634,-91.644634,612.0,-91.644634
0.8156606851549756,260.86109,674.35385,100.0,160.54436,0.0,91.451284,-91.451284,613.0,-91.451284
0.8143322475570033,263.58748,673.7738,100.0,160.62034,0.0,91.257934,-91.257934,614.0,-91.257934
0.8130081300813008,266.31387,673.19375,100.0,160.69632,0.0,91.064584,-91.064584,615.0,-91.064584
0.8116883116883117,269.04026,672.6137,100.0,160.7723,0.0,90.871234,-90.871234,616.0,-90.871234
0.8103727714748784,271.76665,672.03365,100.0,160.84828,0.0,90.677884,-90.677884,617.0,-90.677884
0.8090614886731392,274.49304,671.4536,100.0,160.92426,0.0,90.484534,-90.484534,618.0,-90.484534
0.8077544426494345,277.21943,670.87355,100.0,161.00024,0.0,90.291184,-90.291184,619.0,-90.291184
0.8064516129032258,279.94582,670.2935,100.0,161.07622,0.0,90.097833,-90.097833,620.0,-90.097833
0.8051529790660226,282.67221,669.71345,100.0,161.1522,0.0,89.904483,-89.904483,621.0,-89.904483
0.8038585209003215,285.3986,669.1334,100.0,161.22818,0.0,89.711133,-89.711133,622.0,-89.711133
0.8025682182985554,288.12499,668.55335,100.0,161.30416,0.0,89.517783,-89.517783,623.0,-89.517783
0.8012820512820513,290.85138,667.9733,100.0,161.38013,0.0,89.324433,-89.324433,624.0,-89.324433
0.8,293.57776,667.39325,100.0,161.45611,0.0,89.131083,-89.131083,625.0,-89.131083
0.7987220447284346,296.30415,666.8132,100.0,161.53209,0.0,88.937733,-88.937733,626.0,-88.937733
0.7974481658692185,299.03054,666.23315,100.0,161.60807,0.0,88.744383,-88.744383,627.0,-88.744383
0.7961783439490446,301.75693,665.6531,100.0,161.68405,0.0,88.551033,-88.551033,628.0,-88.551033
0.794912559618442,304.48332,665.07305,100.0,161.76003,0.0,88.357683,-88.357683,629.0,-88.357683
0.7936507936507936,307.20971,664.493,100.0,161.83601,0.0,88.164333,-88.164333,630.0,-88.164333
0.7923930269413629,309.9361,663.91295,100.0,161.91199,0.0,87.970983,-87.970983,631.0,-87.970983
0.7911392405063291,312.66249,663.3329,100.0,161.98797,0.0,87.777633,-87.777633,632.0,-87.777633
0.7898894154818326,315.38888,662.75285,100.0,162.06395,0.0,87.584282,-87.584282,633.0,-87.584282
0.7886435331230284,318.11527,662.1728,100.0,162.13993,0.0,87.390932,-87.390932,634.0,-87.390932
0.7874015748031497,320.84166,661.59275,100.0,162.21591,0.0,87.197582,-87.197582,635.0,-87.197582
0.7861635220125787,323.56805,661.0127,100.0,162.29189,0.0,87.004232,-87.004232,636.0,-87.004232
0.7849293563579278,326.29444,660.43265,100.0,162.36787,0.0,86.810882,-86.810882,637.0,-86.810882
0.7836990595611285,329.02083,659.8526,100.0,162.44385,0.0,86.617532,-86.617532,638.0,-86.617532
0.7824726134585289,331.74722,659.27255,100.0,162.51982,0.0,86.424182,-86.424182,639.0,-86.424182
0.78125,334.47361,658.6925,100.0,162.5958,0.0,86.230832,-86.230832,640.0,-86.230832
0.7800312012480499,337.2,658.11245,100.0,162.67178,0.0,86.037482,-86.037482,641.0,-86.037482
0.778816199376947,339.92639,657.5324,100.0,162.74776,0.0,85.844132,-85.844132,642.0,-85.844132
0.7776049766718507,342.65278,656.95235,100.0,162.82374,0.0,85.650782,-85.650782,643.0,-85.650782
0.7763975155279503,345.37917,656.37229,100.0,162.89972,0.0,85.457432,-85.457432,644.0,-85.457432
0.7751937984496124,348.10556,655.79224,100.0,162.9757,0.0,85.264082,-85.264082,645.0,-85.264082
0.7739938080495357,350.83195,655.21219,100.0,163.05168,0.0,85.070731,-85.070731,646.0,-85.070731
0.7727975270479135,353.55833,654.63214,100.0,163.12766,0.0,84.877381,-84.877381,647.0,-84.877381
0.7716049382716049,356.28472,654.05209,100.0,163.20364,0.0,84.684031,-84.684031,648.0,-84.684031
0.7704160246533128,359.01111,653.47204,100.0,163.27962,0.0,84.490681,-84.490681,649.0,-84.490681
0.7692307692307693,361.7375,652.89199,100.0,163.3556,0.0,84.297331,-84.297331,650.0,-84.297331
0.7680491551459293,364.46389,652.31194,100.0,163.43158,0.0,84.103981,-84.103981,651.0,-84.103981
0.7668711656441718,367.19028,651.73189,100.0,163.50756,0.0,83.910631,-83.910631,652.0,-83.910631
0.7656967840735069,369.91667,651.15184,100.0,163.58354,0.0,83.717281,-83.717281,653.0,-83.717281
0.764525993883792,372.64306,650.57179,100.0,163.65951,0.0,83.523931,-83.523931,654.0,-83.523931
0.7633587786259542,375.36945,649.99174,100.0,163.73549,0.0,83.330581,-83.330581,655.0,-83.330581
0.7621951219512195,378.09584,649.41169,100.0,163.81147,0.0,83.137231,-83.137231,656.0,-83.137231
0.76103500761035,380.82223,648.83164,100.0,163.88745,0.0,82.943881,-82.943881,657.0,-82.943881
0.7598784194528876,383.54862,648.25159,100.0,163.96343,0.0,82.75053,-82.75053,658.0,-82.75053
0.7587253414264037,386.27501,647.67154,100.0,164.03941,0.0,82.55718,-82.55718,659.0,-82.55718
0.7575757575757576,389.0014,647.09149,100.0,164.11539,0.0,82.36383,-82.36383,660.0,-82.36383
0.75642965204236,391.72779,646.51144,100.0,164.19137,0.0,82.17048,-82.17048,661.0,-82.17048
0.7552870090634441,394.45418,645.93139,100.0,164.26735,0.0,81.97713,-81.97713,662.0,-81.97713
0.7541478129713424,397.18057,645.35134,100.0,164.34333,0.0,81.78378,-81.78378,663.0,-81.78378
0.7530120481927711,399.90696,644.77129,100.0,164.41931,0.0,81.59043,-81.59043,664.0,-81.59043
0.7518796992481203,402.63335,644.19124,100.0,164.49529,0.0,81.39708,-81.39708,665.0,-81.39708
0.7507507507507507,405.35974,643.61119,100.0,164.57127,0.0,81.20373,-81.20373,666.0,-81.20373
0.7496251874062968,408.08613,643.03114,100.0,164.64725,0.0,81.01038,-81.01038,667.0,-81.01038
0.7485029940119761,410.81251,642.45109,100.0,164.72323,0.0,80.81703,-80.81703,668.0,-80.81703
0.7473841554559043,413.5389,641.87104,100.0,164.79921,0.0,80.62368,-80.62368,669.0,-80.62368
0.746268656716418,416.26529,641.29099,100.0,164.87518,0.0,80.43033,-80.43033,670.0,-80.43033
0.7451564828614009,418.99168,640.71094,100.0,164.95116,0.0,80.236979,-80.236979,671.0,-80.236979
0.7440476190476191,421.71807,640.13089,100.0,165.02714,0.0,80.043629,-80.043629,672.0,-80.043629
0.7429420505200595,424.44446,639.55084,100.0,165.10312,0.0,79.850279,-79.850279,673.0,-79.850279
0.7418397626112759,427.17085,638.97079,100.0,165.1791,0.0,79.656929,-79.656929,674.0,-79.656929
0.7407407407407407,429.89724,638.39074,100.0,165.25508,0.0,79.463579,-79.463579,675.0,-79.463579
0.7396449704142012,432.62363,637.81069,100.0,165.33106,0.0,79.270229,-79.270229,676.0,-79.270229
0.7385524372230429,435.35002,637.23064,100.0,165.40704,0.0,79.076879,-79.076879,677.0,-79.076879
0.7374631268436578,438.07641,636.65059,100.0,165.48302,0.0,78.883529,-78.883529,678.0,-78.883529
0.7363770250368189,440.8028,636.07054,100.0,165.559,0.0,78.690179,-78.690179,679.0,-78.690179
0.7352941176470589,443.52919,635.49049,100.0,165.63498,0.0,78.496829,-78.496829,680.0,-78.496829
0.7342143906020558,446.25558,634.91044,100.0,165.71096,0.0,78.303479,-78.303479,681.0,-78.303479
0.7331378299120235,448.98197,634.33039,100.0,165.78694,0.0,78.110129,-78.110129,682.0,-78.110129
0.7320644216691069,451.70836,633.75034,100.0,165.86292,0.0,77.916779,-77.916779,683.0,-77.916779
0.7309941520467836,454.43475,633.17029,100.0,165.9389,0.0,77.723428,-77.723428,684.0,-77.723428
0.7299270072992701,457.16114,632.59024,100.0,166.01487,0.0,77.530078,-77.530078,685.0,-77.530078
0.7288629737609329,459.88753,632.01018,100.0,166.09085,0.0,77.336728,-77.336728,686.0,-77.336728
0.727802037845706,462.61392,631.43013,100.0,166.16683,0.0,77.143378,-77.143378,687.0,-77.143378
0.7267441860465116,465.34031,630.85008,100.0,166.24281,0.0,76.950028,-76.950028,688.0,-76.950028
0.7256894049346879,468.0667,630.27003,100.0,166.31879,0.0,76.756678,-76.756678,689.0,-76.756678
0.7246376811594203,470.79308,629.68998,100.0,166.39477,0.0,76.563328,-76.563328,690.0,-76.563328
0.723589001447178,473.51947,629.10993,100.0,166.47075,0.0,76.369978,-76.369978,691.0,-76.369978
0.7225433526011561,476.24586,628.52988,100.0,166.54673,0.0,76.176628,-76.176628,692.0,-76.176628
0.7215007215007215,478.97225,627.94983,100.0,166.62271,0.0,75.983278,-75.983278,693.0,-75.983278
0.7204610951008645,481.69864,627.36978,100.0,166.69869,0.0,75.789928,-75.789928,694.0,-75.789928
0.7194244604316546,484.42503,626.78973,100.0,166.77467,0.0,75.596578,-75.596578,695.0,-75.596578
0.7183908045977011,487.15142,626.20968,100.0,166.85065,0.0,75.403228,-75.403228,696.0,-75.403228
0.7173601147776184,489.87781,625.62963,100.0,166.92663,0.0,75.209877,-75.209877,697.0,-75.209877
0.7163323782234957,492.6042,625.04958,100.0,167.00261,0.0,75.016527,-75.016527,698.0,-75.016527
0.7153075822603719,495.33059,624.46953,100.0,167.07859,0.0,74.823177,-74.823177,699.0,-74.823177
0.7142857142857143,498.05698,623.88948,100.0,167.15456,0.0,74.629827,-74.629827,700.0,-74.629827
0.7132667617689016,500.78337,623.30943,100.0,167.23054,0.0,74.436477,-74.436477,701.0,-74.436477
0.7122507122507122,503.50976,622.72938,100.0,167.30652,0.0,74.243127,-74.243127,702.0,-74.243127
0.7112375533428165,506.23615,622.14933,100.0,167.3825,0.0,74.049777,-74.049777,703.0,-74.049777
0.7102272727272727,508.96254,621.56928,100.0,167.45848,0.0,73.856427,-73.856427,704.0,-73.856427
0.7092198581560284,511.68893,620.98923,100.0,167.53446,0.0,73.663077,-73.663077,705.0,-73.663077
0.7082152974504249,514.41532,620.40918,100.0,167.61044,0.0,73.469727,-73.469727,706.0,-73.469727
0.7072135785007072,517.14171,619.82913,100.0,167.68642,0.0,73.276377,-73.276377,707.0,-73.276377
0.7062146892655368,519.8681,619.24908,100.0,167.7624,0.0,73.083027,-73.083027,708.0,-73.083027
0.7052186177715092,522.59449,618.66903,100.0,167.83838,0.0,72.889676,-72.889676,709.0,-72.889676
0.704225352112676,525.32088,618.08898,100.0,167.91436,0.0,72.696326,-72.696326,710.0,-72.696326
0.7032348804500703,528.04727,617.50893,100.0,167.99034,0.0,72.502976,-72.502976,711.0,-72.502976
0.702247191011236,530.77365,616.92888,100.0,168.06632,0.0,72.309626,-72.309626,712.0,-72.309626
0.7012622720897616,533.50004,616.34883,100.0,168.1423,0.0,72.116276,-72.116276,713.0,-72.116276
0.7002801120448179,536.22643,615.76878,100.0,168.21828,0.0,71.922926,-71.922926,714.0,-71.922926
0.6993006993006993,538.95282,615.18873,100.0,168.29426,0.0,71.729576,-71.729576,715.0,-71.729576
0.6983240223463687,541.67921,614.60868,100.0,168.37023,0.0,71.536226,-71.536226,716.0,-71.536226
0.697350069735007,544.4056,614.02863,100.0,168.44621,0.0,71.342876,-71.342876,717.0,-71.342876
0.6963788300835655,547.13199,613.44858,100.0,168.52219,0.0,71.149526,-71.149526,718.0,-71.149526
0.6954102920723226,549.85838,612.86853,100.0,168.59817,0.0,70.956176,-70.956176,719.0,-70.956176
0.6944444444444444,552.58477,612.28848,100.0,168.67415,0.0,70.762826,-70.762826,720.0,-70.762826
0.6934812760055479,555.31116,611.70843,100.0,168.75013,0.0,70.569476,-70.569476,721.0,-70.569476
0.6925207756232687,558.03755,611.12838,100.0,168.82611,0.0,70.376125,-70.376125,722.0,-70.376125
0.6915629322268326,560.76394,610.54833,100.0,168.90209,0.0,70.182775,-70.182775,723.0,-70.182775
0.6906077348066298,563.49033,609.96828,100.0,168.97807,0.0,69.989425,-69.989425,724.0,-69.989425
0.6896551724137931,566.21672,609.38823,100.0,169.05405,0.0,69.796075,-69.796075,725.0,-69.796075
0.6887052341597796,568.94311,608.80818,100.0,169.13003,0.0,69.602725,-69.602725,726.0,-69.602725
0.687757909215956,571.6695,608.22813,100.0,169.20601,0.0,69.409375,-69.409375,727.0,-69.409375
0.6868131868131868,574.39589,607.64807,100.0,169.28199,0.0,69.216025,-69.216025,728.0,-69.216025
0.6858710562414266,577.12228,607.06802,100.0,169.35797,0.0,69.022675,-69.022675,729.0,-69.022675
0.684931506849315,579.84867,606.48797,100.0,169.43395,0.0,68.829325,-68.829325,730.0,-68.829325
0.6839945280437757,582.57506,605.90792,100.0,169.50992,0.0,68.635975,-68.635975,731.0,-68.635975
0.6830601092896175,585.30145,605.32787,100.0,169.5859,0.0,68.442625,-68.442625,732.0,-68.442625
0.6821282401091405,588.02783,604.74782,100.0,169.66188,0.0,68.249275,-68.249275,733.0,-68.249275
0.6811989100817438,590.75422,604.16777,100.0,169.73786,0.0,68.055925,-68.055925,734.0,-68.055925
0.6802721088435374,593.48061,603.58772,100.0,169.81384,0.0,67.862574,-67.862574,735.0,-67.862574
0.6793478260869565,596.207,603.00767,100.0,169.88982,0.0,67.669224,-67.669224,736.0,-67.669224
0.6784260515603799,598.93339,602.42762,100.0,169.9658,0.0,67.475874,-67.475874,737.0,-67.475874
0.6775067750677507,601.65978,601.84757,100.0,170.04178,0.0,67.282524,-67.282524,738.0,-67.282524
0.6765899864682002,604.38617,601.26752,100.0,170.11776,0.0,67.089174,-67.089174,739.0,-67.089174
0.6756756756756757,607.11256,600.68747,100.0,170.19374,0.0,66.895824,-66.895824,740.0,-66.895824
0.6747638326585695,609.83895,600.10742,100.0,170.26972,0.0,66.702474,-66.702474,741.0,-66.702474
0.6738544474393531,612.56534,599.52737,100.0,170.3457,0.0,66.509124,-66.509124,742.0,-66.509124
0.6729475100942126,615.29173,598.94732,100.0,170.42168,0.0,66.315774,-66.315774,743.0,-66.315774
0.6720430107526881,618.01812,598.36727,100.0,170.49766,0.0,66.122424,-66.122424,744.0,-66.122424
0.6711409395973155,620.74451,597.78722,100.0,170.57364,0.0,65.929074,-65.929074,745.0,-65.929074
0.6702412868632708,623.4709,597.20717,100.0,170.64961,0.0,65.735724,-65.735724,746.0,-65.735724
0.6693440428380187,626.19729,596.62712,100.0,170.72559,0.0,65.542374,-65.542374,747.0,-65.542374
0.6684491978609626,628.92368,596.04707,100.0,170.80157,0.0,65.349023,-65.349023,748.0,-65.349023
0.6675567423230975,631.65007,595.46702,100.0,170.87755,0.0,65.155673,-65.155673,749.0,-65.155673
0.6666666666666666,634.37646,594.88697,100.0,170.95353,0.0,64.962323,-64.962323,750.0,-64.962323
0.6657789613848203,637.10285,594.30692,100.0,171.02951,0.0,64.768973,-64.768973,751.0,-64.768973
0.6648936170212766,639.82924,593.72687,100.0,171.10549,0.0,64.575623,-64.575623,752.0,-64.575623
0.6640106241699867,642.55563,593.14682,100.0,171.18147,0.0,64.382273,-64.382273,753.0,-64.382273
0.6631299734748011,645.28202,592.56677,100.0,171.25745,0.0,64.188923,-64.188923,754.0,-64.188923
0.6622516556291391,648.0084,591.98672,100.0,171.33343,0.0,63.995573,-63.995573,755.0,-63.995573
0.6613756613756614,650.73479,591.40667,100.0,171.40941,0.0,63.802223,-63.802223,756.0,-63.802223
0.6605019815059445,653.46118,590.82662,100.0,171.48539,0.0,63.608873,-63.608873,757.0,-63.608873
0.6596306068601583,656.18757,590.24657,100.0,171.56137,0.0,63.415523,-63.415523,758.0,-63.415523
0.6587615283267457,658.91396,589.66652,100.0,171.63735,0.0,63.222173,-63.222173,759.0,-63.222173
0.6578947368421053,661.64035,589.08647,100.0,171.71333,0.0,63.028822,-63.028822,760.0,-63.028822
0.657030223390276,664.36674,588.50642,100.0,171.78931,0.0,62.835472,-62.835472,761.0,-62.835472
0.6561679790026247,667.09313,587.92637,100.0,171.86528,0.0,62.642122,-62.642122,762.0,-62.642122
0.6553079947575361,669.81952,587.34632,100.0,171.94126,0.0,62.448772,-62.448772,763.0,-62.448772
0.6544502617801047,672.54591,586.76627,100.0,172.01724,0.0,62.255422,-62.255422,764.0,-62.255422
0.6535947712418301,675.2723,586.18622,100.0,172.09322,0.0,62.062072,-62.062072,765.0,-62.062072
0.6527415143603134,677.99869,585.60617,100.0,172.1692,0.0,61.868722,-61.868722,766.0,-61.868722
0.651890482398957,680.72508,585.02612,100.0,172.24518,0.0,61.675372,-61.675372,767.0,-61.675372
0.6510416666666666,683.45147,584.44607,100.0,172.32116,0.0,61.482022,-61.482022,768.0,-61.482022
0.6501950585175552,686.17786,583.86602,100.0,172.39714,0.0,61.288672,-61.288672,769.0,-61.288672
0.6493506493506493,688.90425,583.28597,100.0,172.47312,0.0,61.095322,-61.095322,770.0,-61.095322
0.648508430609598,691.63064,582.70591,100.0,172.5491,0.0,60.901972,-60.901972,771.0,-60.901972
0.6476683937823834,694.35703,582.12586,100.0,172.62508,0.0,60.708622,-60.708622,772.0,-60.708622
0.6468305304010349,697.08342,581.54581,100.0,172.70106,0.0,60.515271,-60.515271,773.0,-60.515271
0.6459948320413437,699.80981,580.96576,100.0,172.77704,0.0,60.321921,-60.321921,774.0,-60.321921
0.6451612903225806,702.5362,580.38571,100.0,172.85302,0.0,60.128571,-60.128571,775.0,-60.128571
0.6443298969072165,705.26258,579.80566,100.0,172.929,0.0,59.935221,-59.935221,776.0,-59.935221
0.6435006435006435,707.98897,579.22561,100.0,173.00497,0.0,59.741871,-59.741871,777.0,-59.741871
0.6426735218508998,710.71536,578.64556,100.0,173.08095,0.0,59.548521,-59.548521,778.0,-59.548521
0.6418485237483954,713.44175,578.06551,100.0,173.15693,0.0,59.355171,-59.355171,779.0,-59.355171
0.6410256410256411,716.16814,577.48546,100.0,173.23291,0.0,59.161821,-59.161821,780.0,-59.161821
0.6402048655569782,718.89453,576.90541,100.0,173.30889,0.0,58.968471,-58.968471,781.0,-58.968471
0.639386189258312,721.62092,576.32536,100.0,173.38487,0.0,58.775121,-58.775121,782.0,-58.775121
0.6385696040868455,724.34731,575.74531,100.0,173.46085,0.0,58.581771,-58.581771,783.0,-58.581771
0.6377551020408163,727.0737,575.16526,100.0,173.53683,0.0,58.388421,-58.388421,784.0,-58.388421
0.6369426751592356,729.80009,574.58521,100.0,173.61281,0.0,58.195071,-58.195071,785.0,-58.195071
0.6361323155216285,732.52648,574.00516,100.0,173.68879,0.0,58.00172,-58.00172,786.0,-58.00172
0.6353240152477764,735.25287,573.42511,100.0,173.76477,0.0,57.80837,-57.80837,787.0,-57.80837
0.6345177664974619,737.97926,572.84506,100.0,173.84075,0.0,57.61502,-57.61502,788.0,-57.61502
0.6337135614702155,740.70565,572.26501,100.0,173.91673,0.0,57.42167,-57.42167,789.0,-57.42167
0.6329113924050633,743.43204,571.68496,100.0,173.99271,0.0,57.22832,-57.22832,790.0,-57.22832
0.6321112515802781,746.15843,571.10491,100.0,174.06869,0.0,57.03497,-57.03497,791.0,-57.03497
0.6313131313131313,748.88482,570.52486,100.0,174.14466,0.0,56.84162,-56.84162,792.0,-56.84162
0.6305170239596469,751.61121,569.94481,100.0,174.22064,0.0,56.64827,-56.64827,793.0,-56.64827
0.6297229219143576,754.3376,569.36476,100.0,174.29662,0.0,56.45492,-56.45492,794.0,-56.45492
0.6289308176100629,757.06399,568.78471,100.0,174.3726,0.0,56.26157,-56.26157,795.0,-56.26157
0.628140703517588,759.79038,568.20466,100.0,174.44858,0.0,56.06822,-56.06822,796.0,-56.06822
0.6273525721455459,762.51677,567.62461,100.0,174.52456,0.0,55.87487,-55.87487,797.0,-55.87487
0.6265664160401002,765.24315,567.04456,100.0,174.60054,0.0,55.681519,-55.681519,798.0,-55.681519
0.6257822277847309,767.96954,566.46451,100.0,174.67652,0.0,55.488169,-55.488169,799.0,-55.488169
0.625,770.69593,565.88446,100.0,174.7525,0.0,55.294819,-55.294819,800.0,-55.294819
0.6242197253433208,773.42232,565.30441,100.0,174.82848,0.0,55.101469,-55.101469,801.0,-55.101469
0.6234413965087282,776.14871,564.72436,100.0,174.90446,0.0,54.908119,-54.908119,802.0,-54.908119
0.6226650062266501,778.8751,564.14431,100.0,174.98044,0.0,54.714769,-54.714769,803.0,-54.714769
0.6218905472636815,781.60149,563.56426,100.0,175.05642,0.0,54.521419,-54.521419,804.0,-54.521419
0.6211180124223602,784.32788,562.98421,100.0,175.1324,0.0,54.328069,-54.328069,805.0,-54.328069
0.6203473945409429,787.05427,562.40416,100.0,175.20838,0.0,54.134719,-54.134719,806.0,-54.134719
0.6195786864931846,789.78066,561.82411,100.0,175.28436,0.0,53.941369,-53.941369,807.0,-53.941369
0.6188118811881188,792.50705,561.24406,100.0,175.36033,0.0,53.748019,-53.748019,808.0,-53.748019
0.6180469715698393,795.23344,560.66401,100.0,175.43631,0.0,53.554669,-53.554669,809.0,-53.554669
0.6172839506172839,797.95983,560.08396,100.0,175.51229,0.0,53.361319,-53.361319,810.0,-53.361319
0.6165228113440198,800.68622,559.50391,100.0,175.58827,0.0,53.167968,-53.167968,811.0,-53.167968
0.6157635467980296,803.41261,558.92386,100.0,175.66425,0.0,52.974618,-52.974618,812.0,-52.974618
0.6150061500615006,806.139,558.3438,100.0,175.74023,0.0,52.781268,-52.781268,813.0,-52.781268
0.6142506142506142,808.86539,557.76375,100.0,175.81621,0.0,52.587918,-52.587918,814.0,-52.587918
0.6134969325153374,811.59178,557.1837,100.0,175.89219,0.0,52.394568,-52.394568,815.0,-52.394568
0.6127450980392157,814.31817,556.60365,100.0,175.96817,0.0,52.201218,-52.201218,816.0,-52.201218
0.6119951040391677,817.04456,556.0236,100.0,176.04415,0.0,52.007868,-52.007868,817.0,-52.007868
0.6112469437652812,819.77095,555.44355,100.0,176.12013,0.0,51.814518,-51.814518,818.0,-51.814518
0.6105006105006106,822.49733,554.8635,100.0,176.19611,0.0,51.621168,-51.621168,819.0,-51.621168
0.6097560975609756,825.22372,554.28345,100.0,176.27209,0.0,51.427818,-51.427818,820.0,-51.427818
0.6090133982947625,827.95011,553.7034,100.0,176.34807,0.0,51.234468,-51.234468,821.0,-51.234468
0.6082725060827251,830.6765,553.12335,100.0,176.42405,0.0,51.041118,-51.041118,822.0,-51.041118
0.6075334143377886,833.40289,552.5433,100.0,176.50002,0.0,50.847768,-50.847768,823.0,-50.847768
0.6067961165048543,836.12928,551.96325,100.0,176.576,0.0,50.654417,-50.654417,824.0,-50.654417
0.6060606060606061,838.85567,551.3832,100.0,176.65198,0.0,50.461067,-50.461067,825.0,-50.461067
0.6053268765133172,841.58206,550.80315,100.0,176.72796,0.0,50.267717,-50.267717,826.0,-50.267717
0.6045949214026602,844.30845,550.2231,100.0,176.80394,0.0,50.074367,-50.074367,827.0,-50.074367
0.6038647342995169,847.03484,549.64305,100.0,176.87992,0.0,49.881017,-49.881017,828.0,-49.881017
0.6031363088057901,849.76123,549.063,100.0,176.9559,0.0,49.687667,-49.687667,829.0,-49.687667
0.6024096385542169,852.48762,548.48295,100.0,177.03188,0.0,49.494317,-49.494317,830.0,-49.494317
0.601684717208183,855.21401,547.9029,100.0,177.10786,0.0,49.300967,-49.300967,831.0,-49.300967
0.6009615384615384,857.9404,547.32285,100.0,177.18384,0.0,49.107617,-49.107617,832.0,-49.107617
0.6002400960384153,860.66679,546.7428,100.0,177.25982,0.0,48.914267,-48.914267,833.0,-48.914267
0.5995203836930456,863.39318,546.16275,100.0,177.3358,0.0,48.720917,-48.720917,834.0,-48.720917
0.5988023952095808,866.11957,545.5827,100.0,177.41178,0.0,48.527567,-48.527567,835.0,-48.527567
0.5980861244019139,868.84596,545.00265,100.0,177.48776,0.0,48.334217,-48.334217,836.0,-48.334217
0.5973715651135006,871.57235,544.4226,100.0,177.56374,0.0,48.140866,-48.140866,837.0,-48.140866
0.5966587112171837,874.29874,543.84255,100.0,177.63971,0.0,47.947516,-47.947516,838.0,-47.947516
0.5959475566150179,877.02513,543.2625,100.0,177.71569,0.0,47.754166,-47.754166,839.0,-47.754166
0.5952380952380952,879.75152,542.68245,100.0,177.79167,0.0,47.560816,-47.560816,840.0,-47.560816
0.5945303210463734,882.4779,542.1024,100.0,177.86765,0.0,47.367466,-47.367466,841.0,-47.367466
0.5938242280285035,885.20429,541.52235,100.0,177.94363,0.0,47.174116,-47.174116,842.0,-47.174116
0.5931198102016607,887.93068,540.9423,100.0,178.01961,0.0,46.980766,-46.980766,843.0,-46.980766
0.5924170616113744,890.65707,540.36225,100.0,178.09559,0.0,46.787416,-46.787416,844.0,-46.787416
0.591715976331361,893.38346,539.7822,100.0,178.17157,0.0,46.594066,-46.594066,845.0,-46.594066
0.5910165484633569,896.10985,539.20215,100.0,178.24755,0.0,46.400716,-46.400716,846.0,-46.400716
0.5903187721369539,898.83624,538.6221,100.0,178.32353,0.0,46.207366,-46.207366,847.0,-46.207366
0.589622641509434,901.56263,538.04205,100.0,178.39951,0.0,46.014016,-46.014016,848.0,-46.014016
0.5889281507656066,904.28902,537.462,100.0,178.47549,0.0,45.820665,-45.820665,849.0,-45.820665
0.5882352941176471,907.01541,536.88195,100.0,178.55147,0.0,45.627315,-45.627315,850.0,-45.627315
0.5875440658049353,909.7418,536.3019,100.0,178.62745,0.0,45.433965,-45.433965,851.0,-45.433965
0.5868544600938967,912.46819,535.72185,100.0,178.70343,0.0,45.240615,-45.240615,852.0,-45.240615
0.5861664712778429,915.19458,535.1418,100.0,178.77941,0.0,45.047265,-45.047265,853.0,-45.047265
0.585480093676815,917.92097,534.56175,100.0,178.85538,0.0,44.853915,-44.853915,854.0,-44.853915
