,BIOMASS,R00200,R00268,R00341,R00342,R00351,R00405,R00658,R00703,R01015,R01049,R01056,R01061,R01070,R01082,R01196,R01197,R01325,R01512,R01518,R01528,R01529,R01641,R01786,R01830,R01899,R01900,R02035,R02164,R02740,R04779,Glucose_input,Oxygen_input,CO2_output,Lactate_output,Acetate_output,Glutamate_input,Ammonia_output,Glu_Exchange,acetyl_CoA_hydrolase,NADP_Exchange,ADP_Exchange,AMP_Exchange,R00835,R08575,R00243,Oxophos
148,86.083463,-71.240667,27.714286,-82.121617,30.926345,-27.714286,0.0,153.36228,0.0,-120.62061,11.070247,-7.3801648,237.55114,120.62061,-30.926345,-27.714286,0.0,27.714286,-237.55114,-153.36228,0.0,-7.3801648,3.6900824,148.0,3.6900824,27.714286,-27.714286,0.0,0.0,124.31069,120.62061,148.0,375.0642,317.44481,0.0,0.0,100.0,69.073655,0.0,-4.0089929,297.46207,12.754874,11.070247,0.0,-3.6900824,100.0,375.0642
149,86.430574,-71.931154,28.229263,-82.855979,31.051048,-28.229263,0.0,154.78713,0.0,-121.51021,11.114885,-7.4099235,239.31546,121.51021,-31.051048,-28.229263,0.0,28.229263,-239.31546,-154.78713,0.0,-7.4099235,3.7049618,149.0,3.7049618,28.229263,-28.229263,0.0,0.0,125.21517,121.51021,149.0,376.97978,319.53128,0.0,0.0,100.0,68.948952,0.0,-4.0251582,299.06474,15.628885,11.114885,0.0,-3.7049618,100.0,376.97978
150,86.777684,-72.621641,28.74424,-83.59034,31.175751,-28.74424,0.0,156.21198,0.0,-122.39981,11.159523,-7.4396823,241.07977,122.39981,-31.175751,-28.74424,0.0,28.74424,-241.07977,-156.21198,0.0,-7.4396823,3.7198411,150.0,3.7198411,28.74424,-28.74424,0.0,0.0,126.11965,122.39981,150.0,378.89536,321.61775,0.0,0.0,100.0,68.824249,0.0,-4.0413235,300.66741,18.502897,11.159523,0.0,-3.7198411,100.0,378.89536
151,87.124795,-73.312127,29.259217,-84.324701,31.300454,-29.259217,0.0,157.63683,0.0,-123.28941,11.204162,-7.469441,242.84409,123.28941,-31.300454,-29.259217,0.0,29.259217,-242.84409,-157.63683,0.0,-7.469441,3.7347205,151.0,3.7347205,29.259217,-29.259217,0.0,0.0,127.02413,123.28941,151.0,380.81094,323.70422,0.0,0.0,100.0,68.699546,0.0,-4.0574888,302.27008,21.376909,11.204162,0.0,-3.7347205,100.0,380.81094
152,87.471906,-74.002614,29.774194,-85.059063,31.425157,-29.774194,0.0,159.06168,0.0,-124.17901,11.2488,-7.4991997,244.60841,124.17901,-31.425157,-29.774194,0.0,29.774194,-244.60841,-159.06168,0.0,-7.4991997,3.7495999,152.0,3.7495999,29.774194,-29.774194,0.0,0.0,127.92861,124.17901,152.0,382.72653,325.7907,0.0,0.0,100.0,68.574843,0.0,-4.0736541,303.87275,24.25092,11.2488,0.0,-3.7495999,100.0,382.72653
153,87.819016,-74.6931,30.289171,-85.793424,31.54986,-30.289171,0.0,160.48652,0.0,-125.06861,11.293438,-7.5289585,246.37273,125.06861,-31.54986,-30.289171,0.0,30.289171,-246.37273,-160.48652,0.0,-7.5289585,3.7644792,153.0,3.7644792,30.289171,-30.289171,0.0,0.0,128.83308,125.06861,153.0,384.64211,327.87717,0.0,0.0,100.0,68.45014,0.0,-4.0898194,305.47542,27.124932,11.293438,0.0,-3.7644792,100.0,384.64211
154,88.166127,-75.383587,30.804148,-86.527785,31.674563,-30.804148,0.0,161.91137,0.0,-125.9582,11.338076,-7.5587172,248.13705,125.9582,-31.674563,-30.804148,0.0,30.804148,-248.13705,-161.91137,0.0,-7.5587172,3.7793586,154.0,3.7793586,30.804148,-30.804148,0.0,0.0,129.73756,125.9582,154.0,386.55769,329.96364,0.0,0.0,100.0,68.325437,0.0,-4.1059847,307.07809,29.998943,11.338076,0.0,-3.7793586,100.0,386.55769
155,88.513238,-76.074073,31.319125,-87.262147,31.799266,-31.319125,0.0,163.33622,0.0,-126.8478,11.382714,-7.5884759,249.90137,126.8478,-31.799266,-31.319125,0.0,31.319125,-249.90137,-163.33622,0.0,-7.5884759,3.794238,155.0,3.794238,31.319125,-31.319125,0.0,0.0,130.64204,126.8478,155.0,388.47327,332.05011,0.0,0.0,100.0,68.200734,0.0,-4.12215,308.68076,32.872955,11.382714,0.0,-3.794238,100.0,388.47327
156,88.860349,-76.76456,31.834102,-87.996508,31.923969,-31.834102,0.0,164.76107,0.0,-127.7374,11.427352,-7.6182347,251.66569,127.7374,-31.923969,-31.834102,0.0,31.834102,-251.66569,-164.76107,0.0,-7.6182347,3.8091173,156.0,3.8091173,31.834102,-31.834102,0.0,0.0,131.54652,127.7374,156.0,390.38885,334.13658,0.0,0.0,100.0,68.076031,0.0,-4.1383153,310.28342,35.746966,11.427352,0.0,-3.8091173,100.0,390.38885
157,89.207459,-77.455047,32.349079,-88.730869,32.048672,-32.349079,0.0,166.18592,0.0,-128.627,11.47199,-7.6479934,253.43001,128.627,-32.048672,-32.349079,0.0,32.349079,-253.43001,-166.18592,0.0,-7.6479934,3.8239967,157.0,3.8239967,32.349079,-32.349079,0.0,0.0,132.451,128.627,157.0,392.30443,336.22305,0.0,0.0,100.0,67.951328,0.0,-4.1544806,311.88609,38.620978,11.47199,0.0,-3.8239967,100.0,392.30443
158,89.55457,-78.145533,32.864056,-89.465231,32.173375,-32.864056,0.0,167.61076,0.0,-129.5166,11.516628,-7.6777521,255.19433,129.5166,-32.173375,-32.864056,0.0,32.864056,-255.19433,-167.61076,0.0,-7.6777521,3.8388761,158.0,3.8388761,32.864056,-32.864056,0.0,0.0,133.35548,129.5166,158.0,394.22002,338.30952,0.0,0.0,100.0,67.826625,0.0,-4.1706459,313.48876,41.49499,11.516628,0.0,-3.8388761,100.0,394.22002
159,89.901681,-78.83602,33.379033,-90.199592,32.298078,-33.379033,0.0,169.03561,0.0,-130.4062,11.561266,-7.7075108,256.95865,130.4062,-32.298078,-33.379033,0.0,33.379033,-256.95865,-169.03561,0.0,-7.7075108,3.8537554,159.0,3.8537554,33.379033,-33.379033,0.0,0.0,134.25996,130.4062,159.0,396.1356,340.39599,0.0,0.0,100.0,67.701922,0.0,-4.1868112,315.09143,44.369001,11.561266,0.0,-3.8537554,100.0,396.1356
160,90.248792,-79.526506,33.89401,-90.933954,32.422781,-33.89401,0.0,170.46046,0.0,-131.2958,11.605904,-7.7372696,258.72297,131.2958,-32.422781,-33.89401,0.0,33.89401,-258.72297,-170.46046,0.0,-7.7372696,3.8686348,160.0,3.8686348,33.89401,-33.89401,0.0,0.0,135.16444,131.2958,160.0,398.05118,342.48246,0.0,0.0,100.0,67.577219,0.0,-4.2029765,316.6941,47.243013,11.605904,0.0,-3.8686348,100.0,398.05118
161,90.595902,-80.216993,34.408987,-91.668315,32.547484,-34.408987,0.0,171.88531,0.0,-132.1854,11.650542,-7.7670283,260.48728,132.1854,-32.547484,-34.408987,0.0,34.408987,-260.48728,-171.88531,0.0,-7.7670283,3.8835141,161.0,3.8835141,34.408987,-34.408987,0.0,0.0,136.06891,132.1854,161.0,399.96676,344.56893,0.0,0.0,100.0,67.452516,0.0,-4.2191418,318.29677,50.117024,11.650542,0.0,-3.8835141,100.0,399.96676
162,90.943013,-80.907479,34.923964,-92.402676,32.672187,-34.923964,0.0,173.31016,0.0,-133.075,11.695181,-7.796787,262.2516,133.075,-32.672187,-34.923964,0.0,34.923964,-262.2516,-173.31016,0.0,-7.796787,3.8983935,162.0,3.8983935,34.923964,-34.923964,0.0,0.0,136.97339,133.075,162.0,401.88234,346.65541,0.0,0.0,100.0,67.327813,0.0,-4.2353071,319.89944,52.991036,11.695181,0.0,-3.8983935,100.0,401.88234
163,91.290124,-81.597966,35.438941,-93.137038,32.79689,-35.438941,0.0,174.735,0.0,-133.9646,11.739819,-7.8265458,264.01592,133.9646,-32.79689,-35.438941,0.0,35.438941,-264.01592,-174.735,0.0,-7.8265458,3.9132729,163.0,3.9132729,35.438941,-35.438941,0.0,0.0,137.87787,133.9646,163.0,403.79792,348.74188,0.0,0.0,100.0,67.20311,0.0,-4.2514724,321.50211,55.865048,11.739819,0.0,-3.9132729,100.0,403.79792
164,91.637235,-82.288452,35.953918,-93.871399,32.921593,-35.953918,0.0,176.15985,0.0,-134.8542,11.784457,-7.8563045,265.78024,134.8542,-32.921593,-35.953918,0.0,35.953918,-265.78024,-176.15985,0.0,-7.8563045,3.9281522,164.0,3.9281522,35.953918,-35.953918,0.0,0.0,138.78235,134.8542,164.0,405.7135,350.82835,0.0,0.0,100.0,67.078407,0.0,-4.2676377,323.10478,58.739059,11.784457,0.0,-3.9281522,100.0,405.7135
165,91.984345,-82.978939,36.468895,-94.60576,33.046296,-36.468895,0.0,177.5847,0.0,-135.7438,11.829095,-7.8860632,267.54456,135.7438,-33.046296,-36.468895,0.0,36.468895,-267.54456,-177.5847,0.0,-7.8860632,3.9430316,165.0,3.9430316,36.468895,-36.468895,0.0,0.0,139.68683,135.7438,165.0,407.62909,352.91482,0.0,0.0,100.0,66.953704,0.0,-4.2838029,324.70745,61.613071,11.829095,0.0,-3.9430316,100.0,407.62909
166,92.331456,-83.669426,36.983871,-95.340122,33.170999,-36.983871,0.0,179.00955,0.0,-136.6334,11.873733,-7.9158219,269.30888,136.6334,-33.170999,-36.983871,0.0,36.983871,-269.30888,-179.00955,0.0,-7.9158219,3.957911,166.0,3.957911,36.983871,-36.983871,0.0,0.0,140.59131,136.6334,166.0,409.54467,355.00129,0.0,0.0,100.0,66.829001,0.0,-4.2999682,326.31012,64.487082,11.873733,0.0,-3.957911,100.0,409.54467
167,92.678567,-84.359912,37.498848,-96.074483,33.295702,-37.498848,0.0,180.4344,0.0,-137.52299,11.918371,-7.9455807,271.0732,137.52299,-33.295702,-37.498848,0.0,37.498848,-271.0732,-180.4344,0.0,-7.9455807,3.9727903,167.0,3.9727903,37.498848,-37.498848,0.0,0.0,141.49579,137.52299,167.0,411.46025,357.08776,0.0,0.0,100.0,66.704298,0.0,-4.3161335,327.91279,67.361094,11.918371,0.0,-3.9727903,100.0,411.46025
168,93.025678,-85.050399,38.013825,-96.808844,33.420405,-38.013825,0.0,181.85924,0.0,-138.41259,11.963009,-7.9753394,272.83752,138.41259,-33.420405,-38.013825,0.0,38.013825,-272.83752,-181.85924,0.0,-7.9753394,3.9876697,168.0,3.9876697,38.013825,-38.013825,0.0,0.0,142.40026,138.41259,168.0,413.37583,359.17423,0.0,0.0,100.0,66.579595,0.0,-4.3322988,329.51546,70.235106,11.963009,0.0,-3.9876697,100.0,413.37583
169,93.372788,-85.740885,38.528802,-97.543206,33.545108,-38.528802,0.0,183.28409,0.0,-139.30219,12.007647,-8.0050981,274.60184,139.30219,-33.545108,-38.528802,0.0,38.528802,-274.60184,-183.28409,0.0,-8.0050981,4.0025491,169.0,4.0025491,38.528802,-38.528802,0.0,0.0,143.30474,139.30219,169.0,415.29141,361.2607,0.0,0.0,100.0,66.454892,0.0,-4.3484641,331.11813,73.109117,12.007647,0.0,-4.0025491,100.0,415.29141
170,93.719899,-86.431372,39.043779,-98.277567,33.669811,-39.043779,0.0,184.70894,0.0,-140.19179,12.052285,-8.0348569,276.36616,140.19179,-33.669811,-39.043779,0.0,39.043779,-276.36616,-184.70894,0.0,-8.0348569,4.0174284,170.0,4.0174284,39.043779,-39.043779,0.0,0.0,144.20922,140.19179,170.0,417.20699,363.34717,0.0,0.0,100.0,66.330189,0.0,-4.3646294,332.7208,75.983129,12.052285,0.0,-4.0174284,100.0,417.20699
171,94.06701,-87.121858,39.558756,-99.011928,33.794514,-39.558756,0.0,186.13379,0.0,-141.08139,12.096923,-8.0646156,278.13048,141.08139,-33.794514,-39.558756,0.0,39.558756,-278.13048,-186.13379,0.0,-8.0646156,4.0323078,171.0,4.0323078,39.558756,-39.558756,0.0,0.0,145.1137,141.08139,171.0,419.12257,365.43364,0.0,0.0,100.0,66.205486,0.0,-4.3807947,334.32347,78.85714,12.096923,0.0,-4.0323078,100.0,419.12257
172,94.41412,-87.812345,40.073733,-99.74629,33.919217,-40.073733,0.0,187.55863,0.0,-141.97099,12.141561,-8.0943743,279.89479,141.97099,-33.919217,-40.073733,0.0,40.073733,-279.89479,-187.55863,0.0,-8.0943743,4.0471872,172.0,4.0471872,40.073733,-40.073733,0.0,0.0,146.01818,141.97099,172.0,421.03816,367.52012,0.0,0.0,100.0,66.080783,0.0,-4.39696,335.92614,81.731152,12.141561,0.0,-4.0471872,100.0,421.03816
173,94.761231,-88.502832,40.58871,-100.48065,34.04392,-40.58871,0.0,188.98348,0.0,-142.86059,12.1862,-8.124133,281.65911,142.86059,-34.04392,-40.58871,0.0,40.58871,-281.65911,-188.98348,0.0,-8.124133,4.0620665,173.0,4.0620665,40.58871,-40.58871,0.0,0.0,146.92266,142.86059,173.0,422.95374,369.60659,0.0,0.0,100.0,65.95608,0.0,-4.4131253,337.52881,84.605163,12.1862,0.0,-4.0620665,100.0,422.95374
174,95.108342,-89.193318,41.103687,-101.21501,34.168623,-41.103687,0.0,190.40833,0.0,-143.75019,12.230838,-8.1538918,283.42343,143.75019,-34.168623,-41.103687,0.0,41.103687,-283.42343,-190.40833,0.0,-8.1538918,4.0769459,174.0,4.0769459,41.103687,-41.103687,0.0,0.0,147.82714,143.75019,174.0,424.86932,371.69306,0.0,0.0,100.0,65.831377,0.0,-4.4292906,339.13148,87.479175,12.230838,0.0,-4.0769459,100.0,424.86932
175,95.455453,-89.883805,41.618664,-101.94937,34.293326,-41.618664,0.0,191.83318,0.0,-144.63979,12.275476,-8.1836505,285.18775,144.63979,-34.293326,-41.618664,0.0,41.618664,-285.18775,-191.83318,0.0,-8.1836505,4.0918253,175.0,4.0918253,41.618664,-41.618664,0.0,0.0,148.73161,144.63979,175.0,426.7849,373.77953,0.0,0.0,100.0,65.706674,0.0,-4.4454559,340.73415,90.353187,12.275476,0.0,-4.0918253,100.0,426.7849
176,95.802563,-90.574291,42.133641,-102.68374,34.418029,-42.133641,0.0,193.25803,0.0,-145.52939,12.320114,-8.2134092,286.95207,145.52939,-34.418029,-42.133641,0.0,42.133641,-286.95207,-193.25803,0.0,-8.2134092,4.1067046,176.0,4.1067046,42.133641,-42.133641,0.0,0.0,149.63609,145.52939,176.0,428.70048,375.866,0.0,0.0,100.0,65.581971,0.0,-4.4616212,342.33682,93.227198,12.320114,0.0,-4.1067046,100.0,428.70048
177,96.149674,-91.264778,42.648618,-103.4181,34.542732,-42.648618,0.0,194.68287,0.0,-146.41899,12.364752,-8.243168,288.71639,146.41899,-34.542732,-42.648618,0.0,42.648618,-288.71639,-194.68287,0.0,-8.243168,4.121584,177.0,4.121584,42.648618,-42.648618,0.0,0.0,150.54057,146.41899,177.0,430.61606,377.95247,0.0,0.0,100.0,65.457268,0.0,-4.4777865,343.93949,96.10121,12.364752,0.0,-4.121584,100.0,430.61606
178,96.496785,-91.955264,43.163595,-104.15246,34.667435,-43.163595,0.0,196.10772,0.0,-147.30859,12.40939,-8.2729267,290.48071,147.30859,-34.667435,-43.163595,0.0,43.163595,-290.48071,-196.10772,0.0,-8.2729267,4.1364633,178.0,4.1364633,43.163595,-43.163595,0.0,0.0,151.44505,147.30859,178.0,432.53164,380.03894,0.0,0.0,100.0,65.332565,0.0,-4.4939518,345.54216,98.975221,12.40939,0.0,-4.1364633,100.0,432.53164
179,96.843896,-92.645751,43.678572,-104.88682,34.792138,-43.678572,0.0,197.53257,0.0,-148.19819,12.454028,-8.3026854,292.24503,148.19819,-34.792138,-43.678572,0.0,43.678572,-292.24503,-197.53257,0.0,-8.3026854,4.1513427,179.0,4.1513427,43.678572,-43.678572,0.0,0.0,152.34953,148.19819,179.0,434.44723,382.12541,0.0,0.0,100.0,65.207862,0.0,-4.5101171,347.14483,101.84923,12.454028,0.0,-4.1513427,100.0,434.44723
180,97.191006,-93.336237,44.193549,-105.62118,34.916841,-44.193549,0.0,198.95742,0.0,-149.08778,12.498666,-8.3324442,294.00935,149.08778,-34.916841,-44.193549,0.0,44.193549,-294.00935,-198.95742,0.0,-8.3324442,4.1662221,180.0,4.1662221,44.193549,-44.193549,0.0,0.0,153.25401,149.08778,180.0,436.36281,384.21188,0.0,0.0,100.0,65.083159,0.0,-4.5262824,348.7475,104.72324,12.498666,0.0,-4.1662221,100.0,436.36281
181,97.538117,-94.026724,44.708526,-106.35554,35.041544,-44.708526,0.0,200.38227,0.0,-149.97738,12.543304,-8.3622029,295.77367,149.97738,-35.041544,-44.708526,0.0,44.708526,-295.77367,-200.38227,0.0,-8.3622029,4.1811014,181.0,4.1811014,44.708526,-44.708526,0.0,0.0,154.15849,149.97738,181.0,438.27839,386.29835,0.0,0.0,100.0,64.958456,0.0,-4.5424477,350.35017,107.59726,12.543304,0.0,-4.1811014,100.0,438.27839
182,97.885228,-94.717211,45.223503,-107.0899,35.166247,-45.223503,0.0,201.80711,0.0,-150.86698,12.587942,-8.3919616,297.53799,150.86698,-35.166247,-45.223503,0.0,45.223503,-297.53799,-201.80711,0.0,-8.3919616,4.1959808,182.0,4.1959808,45.223503,-45.223503,0.0,0.0,155.06296,150.86698,182.0,440.19397,388.38483,0.0,0.0,100.0,64.833753,0.0,-4.5586129,351.95284,110.47127,12.587942,0.0,-4.1959808,100.0,440.19397
183,98.232339,-95.407697,45.73848,-107.82426,35.29095,-45.73848,0.0,203.23196,0.0,-151.75658,12.632581,-8.4217203,299.3023,151.75658,-35.29095,-45.73848,0.0,45.73848,-299.3023,-203.23196,0.0,-8.4217203,4.2108602,183.0,4.2108602,45.73848,-45.73848,0.0,0.0,155.96744,151.75658,183.0,442.10955,390.4713,0.0,0.0,100.0,64.70905,0.0,-4.5747782,353.5555,113.34528,12.632581,0.0,-4.2108602,100.0,442.10955
184,98.579449,-96.098184,46.253457,-108.55863,35.415653,-46.253457,0.0,204.65681,0.0,-152.64618,12.677219,-8.4514791,301.06662,152.64618,-35.415653,-46.253457,0.0,46.253457,-301.06662,-204.65681,0.0,-8.4514791,4.2257395,184.0,4.2257395,46.253457,-46.253457,0.0,0.0,156.87192,152.64618,184.0,444.02513,392.55777,0.0,0.0,100.0,64.584347,0.0,-4.5909435,355.15817,116.21929,12.677219,0.0,-4.2257395,100.0,444.02513
185,98.92656,-96.78867,46.768434,-109.29299,35.540356,-46.768434,0.0,206.08166,0.0,-153.53578,12.721857,-8.4812378,302.83094,153.53578,-35.540356,-46.768434,0.0,46.768434,-302.83094,-206.08166,0.0,-8.4812378,4.2406189,185.0,4.2406189,46.768434,-46.768434,0.0,0.0,157.7764,153.53578,185.0,445.94071,394.64424,0.0,0.0,100.0,64.459644,0.0,-4.6071088,356.76084,119.0933,12.721857,0.0,-4.2406189,100.0,445.94071
186,99.273671,-97.479157,47.283411,-110.02735,35.665059,-47.283411,0.0,207.50651,0.0,-154.42538,12.766495,-8.5109965,304.59526,154.42538,-35.665059,-47.283411,0.0,47.283411,-304.59526,-207.50651,0.0,-8.5109965,4.2554983,186.0,4.2554983,47.283411,-47.283411,0.0,0.0,158.68088,154.42538,186.0,447.8563,396.73071,0.0,0.0,100.0,64.334941,0.0,-4.6232741,358.36351,121.96731,12.766495,0.0,-4.2554983,100.0,447.8563
187,99.620782,-98.169643,47.798388,-110.76171,35.789762,-47.798388,0.0,208.93135,0.0,-155.31498,12.811133,-8.5407553,306.35958,155.31498,-35.789762,-47.798388,0.0,47.798388,-306.35958,-208.93135,0.0,-8.5407553,4.2703776,187.0,4.2703776,47.798388,-47.798388,0.0,0.0,159.58536,155.31498,187.0,449.77188,398.81718,0.0,0.0,100.0,64.210238,0.0,-4.6394394,359.96618,124.84133,12.811133,0.0,-4.2703776,100.0,449.77188
188,99.967892,-98.86013,48.313365,-111.49607,35.914465,-48.313365,0.0,210.3562,0.0,-156.20458,12.855771,-8.570514,308.1239,156.20458,-35.914465,-48.313365,0.0,48.313365,-308.1239,-210.3562,0.0,-8.570514,4.285257,188.0,4.285257,48.313365,-48.313365,0.0,0.0,160.48984,156.20458,188.0,451.68746,400.90365,0.0,0.0,100.0,64.085535,0.0,-4.6556047,361.56885,127.71534,12.855771,0.0,-4.285257,100.0,451.68746
189,100.0,-99.8315,49.2685,-112.4715,35.926,-49.2685,0.0,212.303,0.0,-157.19437,12.8599,-8.5732667,310.1021,157.19437,-35.926,-49.2685,0.0,49.2685,-310.1021,-212.303,0.0,-8.5732667,4.2866333,189.0,4.2866333,49.2685,-49.2685,0.0,0.0,161.481,157.19437,189.0,452.77215,402.91165,0.0,0.0,99.0925,63.1665,0.0,-4.6571,362.6246,134.33368,12.8599,0.0,-4.2866333,99.0925,452.77215
190,100.0,-100.8315,50.2685,-113.4715,35.926,-50.2685,0.0,214.303,0.0,-158.19437,12.8599,-8.5732667,312.1021,158.19437,-35.926,-50.2685,0.0,50.2685,-312.1021,-214.303,0.0,-8.5732667,4.2866333,190.0,4.2866333,50.2685,-50.2685,0.0,0.0,162.481,158.19437,190.0,453.77215,404.91165,0.0,0.0,98.0925,62.1665,0.0,-4.6571,363.6246,141.33368,12.8599,0.0,-4.2866333,98.0925,453.77215
191,100.0,-101.8315,51.2685,-114.4715,35.926,-51.2685,0.0,216.303,0.0,-159.19437,12.8599,-8.5732667,314.1021,159.19437,-35.926,-51.2685,0.0,51.2685,-314.1021,-216.303,0.0,-8.5732667,4.2866333,191.0,4.2866333,51.2685,-51.2685,0.0,0.0,163.481,159.19437,191.0,454.77215,406.91165,0.0,0.0,97.0925,61.1665,0.0,-4.6571,364.6246,148.33368,12.8599,0.0,-4.2866333,97.0925,454.77215
192,100.0,-102.8315,52.2685,-115.4715,35.926,-52.2685,0.0,218.303,0.0,-160.19437,12.8599,-8.5732667,316.1021,160.19437,-35.926,-52.2685,0.0,52.2685,-316.1021,-218.303,0.0,-8.5732667,4.2866333,192.0,4.2866333,52.2685,-52.2685,0.0,0.0,164.481,160.19437,192.0,455.77215,408.91165,0.0,0.0,96.0925,60.1665,0.0,-4.6571,365.6246,155.33368,12.8599,0.0,-4.2866333,96.0925,455.77215
193,100.0,-103.8315,53.2685,-116.4715,35.926,-53.2685,0.0,220.303,0.0,-161.19437,12.8599,-8.5732667,318.1021,161.19437,-35.926,-53.2685,0.0,53.2685,-318.1021,-220.303,0.0,-8.5732667,4.2866333,193.0,4.2866333,53.2685,-53.2685,0.0,0.0,165.481,161.19437,193.0,456.77215,410.91165,0.0,0.0,95.0925,59.1665,0.0,-4.6571,366.6246,162.33368,12.8599,0.0,-4.2866333,95.0925,456.77215
194,100.0,-104.8315,54.2685,-117.4715,35.926,-54.2685,0.0,222.303,0.0,-162.19437,12.8599,-8.5732667,320.1021,162.19437,-35.926,-54.2685,0.0,54.2685,-320.1021,-222.303,0.0,-8.5732667,4.2866333,194.0,4.2866333,54.2685,-54.2685,0.0,0.0,166.481,162.19437,194.0,457.77215,412.91165,0.0,0.0,94.0925,58.1665,0.0,-4.6571,367.6246,169.33368,12.8599,0.0,-4.2866333,94.0925,457.77215
195,100.0,-105.8315,55.2685,-118.4715,35.926,-55.2685,0.0,224.303,0.0,-163.19437,12.8599,-8.5732667,322.1021,163.19437,-35.926,-55.2685,0.0,55.2685,-322.1021,-224.303,0.0,-8.5732667,4.2866333,195.0,4.2866333,55.2685,-55.2685,0.0,0.0,167.481,163.19437,195.0,458.77215,414.91165,0.0,0.0,93.0925,57.1665,0.0,-4.6571,368.6246,176.33368,12.8599,0.0,-4.2866333,93.0925,458.77215
196,100.0,-106.8315,56.2685,-119.4715,35.926,-56.2685,0.0,226.303,0.0,-164.19437,12.8599,-8.5732667,324.1021,164.19437,-35.926,-56.2685,0.0,56.2685,-324.1021,-226.303,0.0,-8.5732667,4.2866333,196.0,4.2866333,56.2685,-56.2685,0.0,0.0,168.481,164.19437,196.0,459.77215,416.91165,0.0,0.0,92.0925,56.1665,0.0,-4.6571,369.6246,183.33368,12.8599,0.0,-4.2866333,92.0925,459.77215
197,100.0,-107.8315,57.2685,-120.4715,35.926,-57.2685,0.0,228.303,0.0,-165.19437,12.8599,-8.5732667,326.1021,165.19437,-35.926,-57.2685,0.0,57.2685,-326.1021,-228.303,0.0,-8.5732667,4.2866333,197.0,4.2866333,57.2685,-57.2685,0.0,0.0,169.481,165.19437,197.0,460.77215,418.91165,0.0,0.0,91.0925,55.1665,0.0,-4.6571,370.6246,190.33368,12.8599,0.0,-4.2866333,91.0925,460.77215
198,100.0,-108.8315,58.2685,-121.4715,35.926,-58.2685,0.0,230.303,0.0,-166.19437,12.8599,-8.5732667,328.1021,166.19437,-35.926,-58.2685,0.0,58.2685,-328.1021,-230.303,0.0,-8.5732667,4.2866333,198.0,4.2866333,58.2685,-58.2685,0.0,0.0,170.481,166.19437,198.0,461.77215,420.91165,0.0,0.0,90.0925,54.1665,0.0,-4.6571,371.6246,197.33368,12.8599,0.0,-4.2866333,90.0925,461.77215
199,100.0,-109.8315,59.2685,-122.4715,35.926,-59.2685,0.0,232.303,0.0,-167.19437,12.8599,-8.5732667,330.1021,167.19437,-35.926,-59.2685,0.0,59.2685,-330.1021,-232.303,0.0,-8.5732667,4.2866333,199.0,4.2866333,59.2685,-59.2685,0.0,0.0,171.481,167.19437,199.0,462.77215,422.91165,0.0,0.0,89.0925,53.1665,0.0,-4.6571,372.6246,204.33368,12.8599,0.0,-4.2866333,89.0925,462.77215
200,100.0,-110.8315,60.2685,-123.4715,35.926,-60.2685,0.0,234.303,0.0,-168.19437,12.8599,-8.5732667,332.1021,168.19437,-35.926,-60.2685,0.0,60.2685,-332.1021,-234.303,0.0,-8.5732667,4.2866333,200.0,4.2866333,60.2685,-60.2685,0.0,0.0,172.481,168.19437,200.0,463.77215,424.91165,0.0,0.0,88.0925,52.1665,0.0,-4.6571,373.6246,211.33368,12.8599,0.0,-4.2866333,88.0925,463.77215
201,100.0,-111.8315,61.2685,-124.4715,35.926,-61.2685,0.0,236.303,0.0,-169.19437,12.8599,-8.5732667,334.1021,169.19437,-35.926,-61.2685,0.0,61.2685,-334.1021,-236.303,0.0,-8.5732667,4.2866333,201.0,4.2866333,61.2685,-61.2685,0.0,0.0,173.481,169.19437,201.0,464.77215,426.91165,0.0,0.0,87.0925,51.1665,0.0,-4.6571,374.6246,218.33368,12.8599,0.0,-4.2866333,87.0925,464.77215
202,100.0,-112.8315,62.2685,-125.4715,35.926,-62.2685,0.0,238.303,0.0,-170.19437,12.8599,-8.5732667,336.1021,170.19437,-35.926,-62.2685,0.0,62.2685,-336.1021,-238.303,0.0,-8.5732667,4.2866333,202.0,4.2866333,62.2685,-62.2685,0.0,0.0,174.481,170.19437,202.0,465.77215,428.91165,0.0,0.0,86.0925,50.1665,0.0,-4.6571,375.6246,225.33368,12.8599,0.0,-4.2866333,86.0925,465.77215
203,100.0,-113.8315,63.2685,-126.4715,35.926,-63.2685,0.0,240.303,0.0,-171.19437,12.8599,-8.5732667,338.1021,171.19437,-35.926,-63.2685,0.0,63.2685,-338.1021,-240.303,0.0,-8.5732667,4.2866333,203.0,4.2866333,63.2685,-63.2685,0.0,0.0,175.481,171.19437,203.0,466.77215,430.91165,0.0,0.0,85.0925,49.1665,0.0,-4.6571,376.6246,232.33368,12.8599,0.0,-4.2866333,85.0925,466.77215
204,100.0,-114.8315,64.2685,-127.4715,35.926,-64.2685,0.0,242.303,0.0,-172.19437,12.8599,-8.5732667,340.1021,172.19437,-35.926,-64.2685,0.0,64.2685,-340.1021,-242.303,0.0,-8.5732667,4.2866333,204.0,4.2866333,64.2685,-64.2685,0.0,0.0,176.481,172.19437,204.0,467.77215,432.91165,0.0,0.0,84.0925,48.1665,0.0,-4.6571,377.6246,239.33368,12.8599,0.0,-4.2866333,84.0925,467.77215
